danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode
0.397,0.487,D,-9.972,major,0.0691,0.0348,0.337,0.0955,0.118,159.888,7xaY1srsqteTaRA7Rl8yy7,234080,4,D major
0.708,0.735,A#,-14.889,major,0.0524,0.513,0.857,0.0804,0.413,147.984,4YvnrZMF1VmTAZIJlBhvCg,177107,4,A# major
0.56,0.858,A,-5.942,minor,0.0313,3.12e-4,0.878,0.106,0.436,111.033,1SFDYObi6lB3MpiIkWTXla,320023,4,A minor
0.329,0.388,E,-12.741,minor,0.0432,0.583,0.852,0.109,0.0625,120.016,3GuegWLYVRmMxV8AVpYJqM,397653,4,E minor
0.651,0.676,D,-6.872,major,0.0328,0.353,0.0739,0.101,0.407,126.227,1jIvxe4pkZDvsyP9lfcwYX,278080,4,D major
0.485,0.894,B,-4.864,minor,0.0718,0.0257,0.065,0.137,0.523,126.072,75yJqOWtWFbmX5c8dBNpCQ,284827,4,B minor
0.555,0.81,C,-5.456,major,0.0269,0.00736,0.0065,0.212,0.668,135.046,1YkWIZn9Be7QjBtQq1oYyv,190851,4,C major
0.626,0.655,A,-12.584,major,0.0343,0.0392,0.725,0.228,0.616,96.004,50A4ssXMGld5PoPuNzqYtA,307460,4,A major
0.468,0.692,D,-4.015,major,0.0295,0.0202,2.39e-6,0.523,0.561,78.009,0aGSUNleFqs5HNEJcwqvXJ,200360,4,D major
0.552,0.878,C#,-5.767,major,0.0353,0.0585,0.892,0.0746,0.598,176.057,0Mx2W2i58sIPmEvfKdh1Q2,283636,4,C# major
0.464,0.342,F#,-19.402,major,0.0375,0.595,0.88,0.0741,0.0619,120,6SZtWGjKULlJUW9sD5guhk,218960,4,F# major
0.575,0.651,A,-5.209,major,0.0258,0.00831,2.99e-6,0.099,0.406,138.804,6JrhK1EuBS9EKpFmcuhrp1,218133,4,A major
0.491,0.417,D,-9.575,major,0.0338,0.244,0.053900000000000003,0.0616,0.319,119.289,4yAArOkkNm03xd6UIvvOrG,294667,4,D major
0.545,0.928,C#,-3.358,minor,0.135,0.00237,1.66e-6,0.338,0.617,127.985,1LEKzDLoGL2ueXIMqkXM93,232510,4,C# minor
0.624,0.832,A,-5.128,major,0.0433,0.0274,0.00747,0.0761,0.796,86.019,276plrNIM5lpbgoPIdxBUJ,202613,4,A major
0.691,0.541,G#,-7.71,major,0.0307,0.405,0.83,0.122,0.6,107.33,3Opk9C8pMgBCmbqXelH0I5,237945,4,G# major
0.59,0.32,B,-11.643,major,0.0332,0.0365,0.745,0.11,0.094,124.994,0fAo3LIct08Q7jChh9Ertr,221880,4,B major
0.425,0.657,G,-8.143,minor,0.0572,0.00231,0.888,0.286,0.261,118.018,52sUt1HsFxScRUbOxnBQRP,262840,4,G minor
0.667,0.875,B,-5.274,minor,0.122,0.0105,3.46e-6,0.336,0.715,110.029,3x3lq0IUkLEv4apfJxwgwd,244292,4,B minor
0.576,0.729,F#,-7.358,minor,0.0269,0.00162,0.75,0.15,0.681,140.015,655z88zyZCihaO9gQoBhhX,207827,4,F# minor
0.425,0.338,F,-17.195,major,0.0357,0.732,0.868,0.0741,0.199,119.959,3OT8VG4HoORccFXPs3i5Sg,314413,4,F major
0.472,0.881,D,-5.252,major,0.0524,0.0876,0,0.0698,0.502,178.858,4EaO2XR7gWaHq8DW7nu1iY,232747,4,D major
0.643,0.644,C,-8.141,major,0.03,0.0727,0.024,0.215,0.58,96.001,4cdEFKZRmFfZkqkQmo9Gix,226867,4,C major
0.641,0.825,D,-10.272,major,0.0536,0.32,0.405,0.25,0.431,130.025,7nVX8ioiI14L0hkmfkrurR,279267,4,D major
0.743,0.572,C,-6.735,major,0.0715,0.0304,0.162,0.106,0.758,101.327,3gBK6LM4xOcJXIgwcXozeb,255923,4,C major
0.463,0.755,F,-5.693,minor,0.0333,0.106,2.39e-4,0.12,0.589,145.023,5hAzmOywH0Z5QNz44IS8nh,284080,4,F minor
0.599,0.551,F#,-8.195,major,0.0313,0.0299,0.0108,0.109,0.16,94.956,5i6G3CbuyjcOjKe7lJrsWX,248612,4,F# major
0.669,0.519,G#,-10.082,major,0.0278,0.0396,1.63e-6,0.0961,0.396,109.998,0MaDLHCiHmW4wZERHhz9QA,241091,4,G# major
0.585,0.774,D,-3.65,minor,0.0335,0.00133,0.0126,0.106,0.384,91.957,7sSC2ndMmI1qGNbu8UXQuE,270533,4,D minor
0.542,0.714,D#,-6.351,major,0.0308,0.333,0.00801,0.124,0.31,125.011,5rh6VOp1gWlWLlpdPu3RQp,253801,4,D# major
0.572,0.61,C,-8.132,major,0.0283,0.455,0.881,0.113,0.519,147.063,54f36LcrbW4X9XPtdBZr3N,355413,4,C major
0.667,0.558,A,-5.743,minor,0.0364,0.197,3.14e-6,0.176,0.402,140.016,7naPidcaBye6u9xLtZ6v6z,302487,4,A minor
0.435,0.561,G,-10.949,major,0.0499,7.57e-4,0.681,0.105,0.193,119.995,0mlvFyJkOqYYQtmYKhIpMg,33e4,4,G major
0.581,0.494,F,-5.945,major,0.031,0.595,4.2e-6,0.2,0.357,121.957,6Rv1R5w8wj4mxv3qarmudR,178955,4,F major
0.509,0.676,D,-7.497,major,0.0308,0.102,0.124,0.0688,0.198,147.996,7roxrg5DeegLrJzTTyAyNx,268793,4,D major
0.665,0.636,F,-8.598,minor,0.0288,6.29e-4,0.615,0.128,0.698,132.786,4uymXF57TdCZgZP2AupOtE,374213,4,F minor
0.653,0.663,A,-6.15,major,0.0291,0.0547,0.0123,0.636,0.686,125.997,4p5qlpbMid6MvTt3w4EhM5,208260,4,A major
0.536,0.687,G#,-7.393,minor,0.0381,0.00836,1.83e-5,0.269,0.222,89.944,5tR4MFnmZKLjY5ccrSPyki,265973,4,G# minor
0.654,0.809,A#,-5.79,major,0.0416,0.351,7.57e-4,0.195,0.699,91.034,6vXJqDYg40mO3eFcKCJ5S2,201245,4,A# major
0.593,0.495,C,-9.804,major,0.0286,0.202,0.223,0.102,0.0548,85.528,3BmyZNv2w0jraiqekGMLJc,302240,4,C major
0.429,0.974,G#,-5.215,major,0.0475,0.00183,0.0346,0.0853,0.525,95.982,0e9dyQBdyhjH640nwPEwmb,268098,4,G# major
0.551,0.662,E,-9.687,major,0.0292,0.42,0.739,0.195,0.194,136.867,0Ce6N5FNR84mNAViVrYGT1,199640,4,E major
0.539,0.824,C,-8.68,major,0.0361,0.0655,5.17e-6,0.293,0.521,101.008,4J3jG8Ydg56WgltAy7bEeP,188573,4,C major
0.7,0.672,G#,-6.255,major,0.0598,0.00189,0.0338,0.0839,0.262,130.033,0aHx993Ffbxhx2u9Xo3SxN,259329,4,G# major
0.624,0.746,C,-7.872,major,0.0509,0.195,0.289,0.131,0.225,93.993,7KjvCqHqfv4ueuNR0UECcS,250659,4,C major
0.531,0.848,A#,-6.931,major,0.0645,0.00584,1.63e-6,0.0955,0.411,114.021,2J9Xxbqqyes5yZOcdY3ZuE,198763,4,A# major
0.515,0.625,F#,-9.151,minor,0.0302,0.274,0.0684,0.0907,0.336,97.038,4kH2Gt1ASesDpEwFSpCgpO,276133,4,F# minor
0.354,0.814,A,-8.25,major,0.053900000000000003,0.0202,0.311,0.356,0.365,151.109,3pkOnHUNvmvA2bCK77g2S4,165993,4,A major
0.664,0.677,C,-8.315,major,0.0299,0.191,0.53,0.1,0.59,119.96,6S053SQ4izt0aXBmsMfONZ,201028,4,C major
0.814,0.551,G,-5.561,major,0.0353,0.185,3.24e-4,0.0555,0.778,106.008,7rhbiTr94Jnbov2WVQCC7D,184240,4,G major
0.623,0.849,F#,-7.383,minor,0.041,0.48,0.754,0.118,0.192,104.992,3cNNz041IdlLRfuiBcS45o,388480,4,F# minor
0.417,0.674,F#,-9.644,major,0.0363,0.454,0.0107,0.0931,0.392,169.269,6A1sdbyem98dRGht2qxZY8,236333,4,F# major
0.291,0.172,C,-17.151,major,0.0344,0.954,0.452,0.0941,0.463,96.082,34a295RioFNNKHqfRi3eVd,256840,4,C major
0.47,0.508,D,-14.644,major,0.0598,0.659,0.95,0.282,0.567,88.743,6IocAASV879CUeZZzJYPdz,61707,3,D major
0.457,0.567,D,-8.524,major,0.0344,0.513,4.5e-4,0.329,0.57,125.891,4NtQlmxIKjl8aNYA8XRxFH,154053,4,D major
0.388,0.595,C#,-9.799,major,0.0325,0.663,5.58e-5,0.178,0.596,190.043,08cXy6KUizaAelYXtcew3w,204213,4,C# major
0.56,0.613,A,-8.756,major,0.0275,0.118,0.00429,0.226,0.505,124.01,4gvAocL5C5UKJcJ2kEJlka,197873,4,A major
0.727,0.678,A#,-5.136,major,0.0625,0.0797,5.64e-4,0.115,0.204,119.955,4dI4oscajpdtjpg2dP1x28,163236,4,A# major
0.275,0.801,A#,-4.456,major,0.221,0.00123,3.35e-5,0.106,0.448,205.715,3yA5KQa12akj6MT6mSWHf8,222040,4,A# major
0.547,0.764,D#,-5.945,major,0.0342,0.307,0.00579,0.0953,0.508,125.594,2tNUFabN3Zpei8csN0D36h,259213,4,D# major
0.334,0.772,B,-7.052,minor,0.0908,0.00922,0.465,0.483,0.0928,134.858,6VFPL38pOXN1VohA0pF8ED,172543,3,B minor
0.266,0.261,G#,-12.134,major,0.0282,0.878,0.689,0.237,0.0547,106.853,3n9uVE1Rxnvn7igOTj66sT,208e3,4,G# major
0.609,0.728,G,-5.859,major,0.0419,0.327,0.0851,0.0569,0.322,146.016,6S0IRhCK4P0llKnIjivfGd,225360,4,G major
0.328,0.867,E,-5.53,major,0.0812,0.00548,4.33e-6,0.103,0.336,145.25,0tCJ4iU48j9B6xMjXx35Ht,264677,4,E major
0.394,0.717,G#,-7.763,major,0.0424,2.18e-4,0.161,0.204,0.655,167.836,4fyOMumYj68XaEmyKq9UJ0,227468,4,G# major
0.56,0.711,B,-6.494,major,0.0443,0.0113,1.42e-6,0.141,0.404,179.99,2039juQOFMpEuA6P6oOMZ9,216107,4,B major
0.555,0.887,F#,-7.509,major,0.0368,0.0254,0.075,0.27,0.665,106.99,25MpDrxls4e5PoHMcb1yN0,244256,4,F# major
0.737,0.486,A#,-12.293,major,0.0568,0.476,0.251,0.402,0.363,113.001,2uKribaTW8mv1FlnIkfUHy,319840,4,A# major
0.387,0.462,F#,-7.995,minor,0.0286,0.0394,0.629,0.123,0.0601,160.054,1z1entlIgK6bmILQrxvEzL,454960,4,F# minor
0.762,0.832,A#,-8.139,major,0.0797,0.0303,0.0215,0.0893,0.658,103.005,4AaX6BvUuqvJ2CGbrV0oKf,188646,4,A# major
0.707,0.755,F,-3.867,minor,0.0496,0.0708,0.048,0.074,0.679,94.995,3wDIWPDD1320EUg60FeUOs,242526,4,F minor
0.663,0.862,B,-4.823,minor,0.0494,0.00365,0.00137,0.0967,0.392,120.001,6PDQPUW9qm7KcalwSZ3efn,289487,4,B minor
0.728,0.669,F,-3.547,major,0.047,0.00386,2.01e-6,0.519,0.855,122.988,1GGAFSOcU7nMNLVKZwWyju,210467,4,F major
0.769,0.63,C,-11.248,minor,0.0445,0.584,0.0057,0.072,0.452,101.99,3OJozfaa975lgDvKVUApUX,209505,4,C minor
0.438,0.561,G#,-6.462,major,0.0263,0.00123,0,0.109,0.261,139.993,2hZ16g5eXGZWTFCBoVrxUy,185143,4,G# major
0.575,0.866,C#,-6.112,major,0.0323,4.46e-5,0.0104,0.183,0.513,128.029,5CtDx3ELApmuTqb5kAFstr,160320,4,C# major
0.616,0.846,F#,-7.454,minor,0.0384,0.0284,0.863,0.37,0.357,93.979,4es2aiFJ3zIFitLpVKGJeM,260827,4,F# minor
0.734,0.696,C#,-7.983,major,0.15,0.416,0.00181,0.106,0.548,80.545,21C5OBkZs7G9T8lXkFg5vY,144257,4,C# major
0.432,0.756,F,-5.922,major,0.0317,0.297,2.96e-5,0.338,0.446,87.898,5GbJAv0eTdbrAaCUl9oUQy,250947,4,F major
0.541,0.751,F#,-8.116,major,0.0352,0.0268,3.41e-4,0.0964,0.845,90.975,11Av7NIWdRnaZq7Dj3gOmg,229870,4,F# major
0.287,0.504,B,-9.387,major,0.0333,0.834,5.92e-5,0.668,0.258,111.024,0Hthpa5QeGayFaG0KwBMLM,182960,4,B major
0.424,0.503,A,-6.74,major,0.0281,0.0684,0.137,0.233,0.122,76.454,0zDbbJ71fcLI9E8dmlgffZ,215413,4,A major
0.563,0.842,E,-8.011,major,0.0284,0.325,0.293,0.157,0.729,149.001,2r7JYb8F8IrS5n9RO1jPPo,255506,4,E major
0.849,0.531,C,-7.579,major,0.0422,0.763,0.0174,0.0716,0.791,114.949,7Iz6rdL2yGnX4MlUoUYRxM,118826,4,C major
0.531,0.749,E,-5.972,major,0.0506,0.11,1.99e-6,0.168,0.459,160.006,4kqtYptNskFp3lfRLmAWey,165562,4,E major
0.514,0.418,A,-11.506,minor,0.368,0.716,0.00626,0.201,0.268,139.238,5ip8NxzAUFcKFI2BRwaQ9B,230032,4,A minor
0.641,0.667,B,-9.873,minor,0.0377,0.285,0.779,0.345,0.569,131.753,7oPReZS2KtJD7k38KaDhye,111078,4,B minor
0.724,0.796,G,-5.974,major,0.0454,0.103,8.95e-5,0.128,0.798,130.041,4vQEnQogkz2J8VSPMMkxb1,180147,4,G major
0.564,0.948,F#,-6.527,minor,0.0377,0.0202,0.583,0.104,0.269,124.979,0rJ2T1R5GuPYIj5J3BdInp,235840,4,F# minor
0.538,0.82,E,-6.126,minor,0.0361,0.22,0.0675,0.253,0.301,120.006,4VIVjhZ8wkq1XRmv3LEV9s,240726,4,E minor
0.539,0.947,C,-5.956,major,0.0347,0.00108,0.798,0.0945,0.593,98.011,42U7kpe9H9aGJHhOvG8mHo,258623,4,C major
0.476,0.816,F#,-5.509,minor,0.0306,0.00473,0.00358,0.106,0.224,83.493,5ZSS5xL0e4YcrPkyYPV88k,229603,4,F# minor
0.506,0.858,C,-5.099,major,0.0331,0.0013,0.00238,0.127,0.316,116.984,7GPbLkRMgFuU4WtTYYFmeW,272400,4,C major
0.572,0.596,G,-6.964,major,0.152,0.779,0.154,0.161,0.0622,170.069,4yjfM171SimZyctF5W3yoX,251294,4,G major
0.173,0.782,A,-5.672,major,0.0772,0.00334,0.346,0.223,0.0329,78.357,1zA0RHeNyCAj4mTKCXzsti,285600,4,A major
0.658,0.796,F,-4.581,major,0.196,0.0304,0.656,0.305,0.486,103.273,49xNQViVNGTnpNjTYSrw4V,189535,4,F major
0.29,0.778,B,-5.541,minor,0.0521,0.207,0.0137,0.152,0.172,174.137,3rkdnfH1fMypJr3LGNR07D,373098,4,B minor
0.494,0.338,F,-15.236,major,0.0261,0.604,0.51,0.0922,0.239,86.468,005qPpqZ4PYk9JTh2EijJr,199413,4,F major
0.642,0.471,G#,-8.49,major,0.0363,0.316,0.0581,0.537,0.135,125.079,1FcZz1kyVomWBEiT93xcJZ,286308,4,G# major
0.532,0.504,F#,-12.399,minor,0.0311,0.505,0.826,0.339,0.346,95.034,1KYvyqqcfQWTPU3RFhRFvx,267019,4,F# minor
0.574,0.662,B,-8.878,minor,0.0459,0.647,0.857,0.119,0.179,172.028,5U82v3no1Q8u6USA8ot2je,276279,4,B minor
0.608,0.5,F,-10.77,minor,0.0299,0.645,0.927,0.169,0.0714,127.99,7nDhGGglgMRfVruwxIwmVG,183660,4,F minor
0.448,0.799,A#,-7.41,minor,0.0309,0.102,0.903,0.495,0.12,120.011,01LZNRp7m1qQh4UsimtVmv,405073,4,A# minor
0.908,0.87,C,-6.666,major,0.204,0.778,0.262,0.0933,0.807,157.035,3jqg8gLVlGau6SyespptqN,296787,4,C major
0.259,0.897,F#,-5.048,minor,0.0848,0.00146,0.0135,0.308,0.517,165.051,6blyhK94ONYsrcdHNl73wh,303493,4,F# minor
0.604,0.516,B,-10.082,minor,0.0307,0.115,0.177,0.0997,0.207,118.052,3nMHfl5Y5jqCBt5B6fyAeO,209946,4,B minor
0.508,0.624,D,-8.376,major,0.0284,0.142,0.00851,0.119,0.433,132.058,4qGXlYQhwNQ0Ur2n7IJLTR,257963,4,D major
0.766,0.523,C,-11.473,major,0.0349,0.43,0.00187,0.112,0.151,107.994,7DzWnjbBzg0OTXDib7QF4s,266491,4,C major
0.541,0.795,G#,-6.818,major,0.0315,0.0119,0.605,0.237,0.343,117.009,6FmgfD3NTbcVH2uh6N2nvX,386381,4,G# major
0.669,0.905,C,-8.479,major,0.0497,0.128,0.319,0.495,0.47,126.388,6ki6gKwzDFUQzlbRcG0NR6,328e3,4,C major
0.614,0.785,F#,-3.818,major,0.0314,0.00882,0.00641,0.232,0.465,81.977,0bWPsrSq7q8yqcXLiCgmdv,219842,4,F# major
0.79,0.702,G#,-5.862,minor,0.067,0.00134,0.879,0.0847,0.485,124.01,0R8QCXjbrQn3kbYxptUk6w,358105,4,G# minor
0.297,0.77,E,-7.341,minor,0.0603,0.0222,5.22e-4,0.107,0.317,93.741,7x5wEE9Zi4JuRJUH6ZxNOm,287198,3,E minor
0.56,0.831,B,-5.158,major,0.0367,7.43e-4,0.00123,0.134,0.461,126.015,3KHGkvVAloT6uZIxFht4J8,270952,4,B major
0.583,0.673,C#,-6.421,major,0.0283,0.121,0.163,0.0975,0.114,94.979,5kQaMjvOzIiDgCsvOUvbwt,233280,4,C# major
0.514,0.412,F,-16.672,minor,0.0402,0.0249,0.779,0.137,0.222,119.951,2XLFjWSUYdOelXPGwsxhHN,196e3,4,F minor
0.351,0.465,G#,-12.877,minor,0.0427,0.762,0.00289,0.0934,0.219,172.127,7pVdNellBaH5K3vHOTuBot,247493,4,G# minor
0.602,0.359,F#,-7.893,major,0.0244,0.902,0.0263,0.0946,0.44,90.458,2HLd7alxKkXHU2KmbGUUVm,150522,4,F# major
0.688,0.763,F#,-6.787,major,0.0338,0.383,0.559,0.116,0.36,120.002,5TuUUmKQNHPmiEzN9EGY4U,274672,4,F# major
0.707,0.731,F,-8.998,minor,0.0426,0.264,0.1,0.123,0.417,115.975,4eKjHG7WAJwvIPKFFVx3Qd,204022,4,F minor
0.6,0.749,C,-3.984,major,0.0718,0.267,9.74e-6,0.0793,0.505,156.952,2JBcz53XXQOwAYoFpxl3t6,227e3,4,C major
0.592,0.582,A,-9.222,major,0.0247,0.00712,0.838,0.112,0.754,149.978,6S7uVSinsFkrrL8n5JUqZx,234560,4,A major
0.688,0.538,G#,-7.771,major,0.0323,0.401,0.909,0.121,0.638,107.324,3qXhCgS2Q1IIjuHNqBvtdu,237947,4,G# major
0.806,0.711,E,-8.93,minor,0.0267,0.296,0.00868,0.0627,0.844,106.985,0NAqHBymXxomZgXxGBEXXt,258440,4,E minor
0.968,0.489,F#,-9.955,minor,0.0773,0.0326,0.9,0.136,0.651,114.991,5BhagZEjEuyuaMX3ZSDEjd,184427,4,F# minor
0.713,0.656,C,-7.273,major,0.0326,0.0619,2.53e-6,0.191,0.58,119.99,3yt2uGIGep27Q3vtwMXM7d,198987,4,C major
0.737,0.857,G,-7.174,major,0.0704,0.0883,0.843,0.229,0.208,95.587,1g3ZU1FZAp75dkPCUJlVpo,216800,4,G major
0.392,0.712,F,-6.45,minor,0.0467,0.0484,2.09e-4,0.11,0.525,87.486,48OZ6IftJ5l0Nui29ZOhy4,243319,4,F minor
0.772,0.612,F#,-7.93,minor,0.0342,0.136,0.147,0.13,0.498,101.006,2fJvbryihwQ0p1iGlnXKQu,200960,4,F# minor
0.654,0.804,C,-7.053,major,0.0326,0.0815,0.53,0.205,0.24,107.009,28Q5hNuXYYOVNEAorGFOiY,319959,4,C major
0.763,0.724,C#,-6.395,minor,0.0354,0.213,0.00304,0.28,0.495,117.943,3ExAGSKmXUujxRzWn4Asnm,243893,4,C# minor
0.733,0.646,C,-5.067,major,0.0238,0.0332,0.00127,0.0464,0.676,105.983,2O7epBJ0cmDp1m4JcbDTgZ,257467,4,C major
0.47,0.842,B,-6.271,minor,0.0407,0.385,0.00453,0.139,0.139,164.989,1mzNrF9Mzf5pZuvzhq0TQY,249731,4,B minor
0.515,0.222,D,-12.798,major,0.0351,0.929,0.0157,0.132,0.383,123.481,54CtOOuhXdUKGpG0KsEVDD,233413,4,D major
0.401,0.796,F,-4.235,major,0.0318,0.326,0.0187,0.129,0.275,87.569,250NX81qmgtzNJVDmWdDzZ,215107,4,F major
0.698,0.56,A,-8.476,major,0.0305,0.131,0.255,0.101,0.651,140.016,1PxeVXU16vI9Mf09ntfaPZ,263587,4,A major
0.734,0.571,F,-6.964,minor,0.0284,0.109,0.656,0.12,0.53,94.835,6853jac7JFGLymGuXUaNIa,373806,4,F minor
0.756,0.798,G,-6.706,minor,0.0858,0.225,8.45e-5,0.135,0.396,125.002,57EDQaz0G2DN3GqP7BJwgm,24e4,4,G minor
0.563,0.434,C,-8.974,major,0.0266,0.17,9.51e-5,0.241,0.175,72.994,48bPaceCMUmNmRGWPEIs8b,243253,4,C major
0.54,0.792,A,-4.73,minor,0.0381,0.00283,0.00523,0.132,0.381,94.03,6gOCGFSDrXPzlCC2tqFlAa,204613,4,A minor
0.318,0.803,C,-7.197,major,0.051,0.0158,0.954,0.372,0.152,139.888,5KrQ7SRLO8IgFAHY2D61LH,293613,4,C major
0.505,0.576,F#,-6.151,minor,0.0345,0.19,1.04e-6,0.389,0.435,95.985,33ZnXBqCfUN3ekvdjbQipJ,263750,4,F# minor
0.543,0.936,G,-5.706,major,0.0387,0.0114,9.64e-6,0.226,0.628,125.026,0Z0w3gJsuTTIN5J7ahFSWj,244280,4,G major
0.71,0.959,C#,-6.697,minor,0.209,0.149,2.1e-5,0.336,0.485,108.006,6MzRsft8yz89OQsWNjZzFQ,255333,4,C# minor
0.487,0.157,D#,-15.193,minor,0.0312,0.713,0.145,0.116,0.0671,129.483,2n1mukIntnIGBzhf8Ifkr2,256766,4,D# minor
0.567,0.506,C#,-8.742,major,0.0264,0.00731,0.205,0.103,0.358,116.392,3hDpkvXDbmcrKya8CUS6lN,343784,4,C# major
0.464,0.931,F#,-4.695,minor,0.03,0.109,0.0289,0.0772,0.543,95.555,1F2Ca0Cfo7DcdieWlZEqzc,255907,4,F# minor
0.578,0.678,A#,-4.965,major,0.0338,0.0173,1.3e-4,0.106,0.425,149.819,4zLc6hMcOkRsGq0o19IFrC,228800,4,A# major
0.605,0.754,F,-6.428,minor,0.0262,0.0247,0.213,0.121,0.72,104.981,66WcP7m4aqvw0n7I7L5a87,215931,4,F minor
0.712,0.467,E,-8.632,minor,0.0342,0.0553,0.448,0.0852,0.524,99.986,1tbInvb7M0kUdlxfwh18qM,177667,4,E minor
0.605,0.691,B,-6.752,minor,0.0284,0.0817,0.0252,0.0774,0.296,119.972,38qePkccYVYaEHhT3pWvS7,181944,3,B minor
0.702,0.781,G,-8.462,major,0.0389,0.134,0.667,0.114,0.138,117.001,23tlH9wAlnLZIT0zlVS2d4,285107,4,G major
0.311,0.445,F,-17.413,major,0.0376,0.883,0.924,0.127,0.376,140.169,4QhBvbzk0ti2ClGrd6miSc,281747,4,F major
0.689,0.637,B,-7.599,minor,0.0691,0.654,0.363,0.12,0.586,140.054,5SUBSmYR8I8spFXgEDcO28,183638,4,B minor
0.745,0.606,D#,-8.902,minor,0.031,3.72e-4,0.779,0.154,0.236,115.987,40YRrlhMGR8eab1TWO7TDB,160345,4,D# minor
0.293,0.574,F,-6.718,major,0.0397,0.0378,3.99e-4,0.0791,0.214,153.896,53KWBTzkk23wBzWrtSen8p,187426,4,F major
0.547,0.782,D,-6.283,minor,0.0368,0.174,0.908,0.0998,0.243,119.986,6vOXtjqThBvqRtP6SV6xuy,329147,4,D minor
0.629,0.676,C#,-6.51,major,0.0374,0.0226,0.106,0.332,0.126,130.033,67VFbGgR5HhjbaaOfktRsH,239400,4,C# major
0.663,0.753,G,-6.527,minor,0.0344,0.0573,0.00266,0.105,0.797,127.974,5t7KJUxGWKMeLJgcwCKC6a,166878,4,G minor
0.59,0.645,C,-7.158,major,0.0439,0.197,0.0434,0.128,0.377,124.976,3ypMHGWdB3D7RgiaaSjpOO,230897,4,C major
0.524,0.934,D,-3.762,major,0.0424,0.00756,1.87e-5,0.173,0.193,118.007,72aId1MpvOmzTg6fuRJV6q,218867,4,D major
0.729,0.698,E,-9.63,minor,0.053,0.254,0.813,0.102,0.519,110.009,55EPNXT0eUexqdm1dN4Brp,172378,4,E minor
0.476,0.659,G,-4.008,minor,0.0314,0.0133,0.922,0.0719,0.053900000000000003,120.958,6RPbXxGLKwXmp5oWNNHwei,308796,4,G minor
0.778,0.493,G#,-9.662,major,0.0528,0.0212,0.173,0.0636,0.549,120.009,0XkIF6npC7SDScdZB5duEW,178907,4,G# major
0.71,0.5,G,-11.915,major,0.0367,0.359,0.0617,0.0776,0.0734,103.006,6MOqASyUNmA1Q2I1pcmztK,251693,4,G major
0.26,0.649,A,-6.766,major,0.0931,0.281,0.803,0.135,0.16,102.942,4HFvue4xVSgCvX3FNyRdaY,225759,4,A major
0.545,0.726,C#,-6.607,minor,0.0293,8.24e-4,2.63e-5,0.263,0.538,144.992,3djXFMmpWT2vzUYOgD1xVD,222813,4,C# minor
0.499,0.82,F,-8.835,minor,0.0541,0.0756,0.869,0.0849,0.598,161.449,4ygcdmPyBFEaf25SEEsKrz,397133,4,F minor
0.758,0.721,G#,-6.291,minor,0.0582,0.103,3.54e-4,0.381,0.728,116.908,6Jb7UPWUXDOrgdI0XnBSp5,180197,4,G# minor
0.3,0.903,C#,-5.102,minor,0.354,0.412,0,0.0984,0.395,159.469,646kATrg64tASb337eJfH9,234081,4,C# minor
0.519,0.935,C#,-2.284,minor,0.21,0.12,5.08e-5,0.0883,0.487,147,4hIDKvLeQWelfBkX4W93hH,228571,4,C# minor
0.753,0.712,B,-4.337,minor,0.0599,0.0772,0,0.327,0.388,94.971,2aHFgZP3YJaTgn5rgeWho6,143053,4,B minor
0.6,0.747,F,-4.304,minor,0.131,0.171,9.94e-5,0.0848,0.524,157.619,1nbjfX4mS7wci5PRIveAx6,164051,4,F minor
0.461,0.358,C,-12.002,minor,0.0363,0.609,0.00509,0.129,0.177,80.011,2yoX1ilBLMw7Zs790aj5Sq,265523,4,C minor
0.528,0.61,F,-6.564,major,0.0287,0.376,7.32e-5,0.211,0.304,130.11,0AISJtBDtZXgB2fuvcjQEN,210661,4,F major
0.529,0.451,C,-9.69,minor,0.033,0.21,0.00491,0.142,0.165,90.028,0Jdd4x4uUctaccjMC8ophS,214263,4,C minor
0.553,0.653,F#,-7.926,major,0.0438,0.389,1.79e-6,0.0907,0.335,92.014,66ba6b58Z8wOEVcRcRD82z,253043,4,F# major
0.693,0.656,G#,-3.849,major,0.0449,0.163,0,0.127,0.573,140.007,1KHGzOBgQfaZ0LLzsWB6LN,198874,4,G# major
0.767,0.663,G,-5.813,minor,0.0905,0.0168,0.0919,0.064,0.518,92.006,5foO37KWhNCVIba2hntL2q,195652,4,G minor
0.7,0.602,E,-4.726,minor,0.115,0.509,1.81e-6,0.253,0.278,89.98,7gY5XnHvMHsWmWKZuooCMm,184e3,4,E minor
0.645,0.742,A#,-7.574,minor,0.0351,0.254,0.303,0.0831,0.071,100.003,1HtbdWaRfj3vF7cAVX8S6W,220800,4,A# minor
0.633,0.457,C#,-10.38,major,0.0594,0.536,1.14e-4,0.0906,0.138,105.908,59QJVIxXBUTY5lToayxjat,199422,4,C# major
0.154,0.432,C,-9.859,major,0.0425,0.66,0.00108,0.0977,0.12,80.939,6XclSJHbRiQbkc2j3mo8NQ,244e3,5,C major
0.577,0.319,A#,-7.504,minor,0.0315,0.647,0.628,0.286,0.159,85.685,3UrVy6djiUIWOFntBt9uAj,217633,4,A# minor
0.526,0.11,B,-12.937,major,0.0592,0.922,2.59e-4,0.112,0.239,171.859,7gcaFO43gzlBELx9gs6fZR,233107,3,B major
