playlist_name,playlist_img,track_name,track_uri,artist_name,album_name,album_img,track_added_at
July '18,https://mosaic.scdn.co/640/02b58e6d7209874a64ae1e990a8ec9c1ab442aeb85474eed2da5e74c4c8ea543c995d90a15eff468ab29da66e7e38c7dc092bb7fdab796873ff8ff80fac41d98ddbdcf5cd07b6f1ced8f6032e9e0a284,All Our Weekends,4IZgTEyVR8LI5crzemv22l,French Kicks,Swimming,https://i.scdn.co/image/627235f32a1ea76b4530a79e56cf0b10edaaafa6,2018-07-24T20:53:36Z
July '18,https://mosaic.scdn.co/640/02b58e6d7209874a64ae1e990a8ec9c1ab442aeb85474eed2da5e74c4c8ea543c995d90a15eff468ab29da66e7e38c7dc092bb7fdab796873ff8ff80fac41d98ddbdcf5cd07b6f1ced8f6032e9e0a284,April Showers,04KsMCb9PZE2S0AtUU8Jhb,Proleter,Curses from Past Times EP,https://i.scdn.co/image/d1d40cb859927d5e23a0e3a571efb10f06e3af36,2018-07-24T20:54:04Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Hands - Pool Cosby Remix,4thSyFvS3TQp5lt4x4aG4t,Tiger Darrow,Hands (Pool Cosby Remix),https://i.scdn.co/image/1653e7c5bc577ffc93f382eac4844676d9405599,2018-05-30T00:15:00Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Redshift,2Xw1FwiZDOpXLXtGDqDif1,Darwin Deez,Songs For Imaginative People,https://i.scdn.co/image/cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,2018-05-30T00:15:11Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,I Like Van Halen Because My Sister Says They Are Cool,0k3oiDzRA2ULlbBQKWImKD,El Ten Eleven,These Promises Are Being Videotaped,https://i.scdn.co/image/7177077c7101dc70913768b09f42ac73d6b968a1,2018-05-30T00:35:17Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Lovely Day (Bonus Track),4OxtqhSBnOsgGc1yfYAfOn,alt-J,This Is All Yours,https://i.scdn.co/image/c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4,2018-06-01T23:23:02Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Sleight Orchestra,2epl95PhpQWQqxngmhYw6u,Dawn Golden,Still Life,https://i.scdn.co/image/7a4558606e4a5df14fac85249a40c54a1e878483,2018-06-01T23:25:19Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Magnolia,0cXqOcX9uxL0KU9YXvfDFZ,Lushlife,Plateau Vision,https://i.scdn.co/image/4a28753366fe8a8e95c779d2dc9f104f559ba6ce,2018-06-01T23:42:31Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Cream On Chrome,3s25iX3minD5jORW4KpANZ,Ratatat,Magnifique,https://i.scdn.co/image/ca6d9c99821fe4fd717f37ecbe90c13479e1ba63,2018-06-01T23:55:49Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Photograph,4bCmqEqtWKdeZo299Uw6zD,Cataldo,Keepers,https://i.scdn.co/image/2b44a469ddd9ea4440a32239a3fde7f01379b4a2,2018-06-01T23:57:07Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,The After Party,0gZd7R6Mdy9bps8d8qv1IV,Bad Books,II,https://i.scdn.co/image/6a2ac4d176737352778648438eb9608b4197c4b1,2018-06-01T23:58:22Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,21st Century Pop Song,3EOIiQyhKA0ehAeia7pdcB,Hymie's Basement,Hymie's Basement (Bonus Version),https://i.scdn.co/image/896b5534bc4ed8ffcb60f11663ff60426bb4a2bf,2018-06-01T23:59:35Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,To Kelly Lee,5zUCUKp6zPDHDYpp9PQHjE,The Speed of Sound in Seawater,First Contact,https://i.scdn.co/image/9a0b9107ad50e06692a4ecb02e99fcf4d2f6e38a,2018-06-02T00:02:01Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Didn't Sell My Soul to Shoreditch,3HuxezAhMoZoGkq3m0gbLd,Star Slinger,Didn't Sell My Soul to Shoreditch,https://i.scdn.co/image/2e870f7fd3294061dc6a83964cf7989526c3a460,2018-06-02T00:02:57Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Overboard,7eczQ1fhZT4Ie7YBcqY2vw,Lo Tom,Lo Tom,https://i.scdn.co/image/5e8273df59f5a1ed52eefa2692de6bdf34274317,2018-06-05T22:12:07Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Love Is Everywhere - Summer Edit,6kw5lItk91eQBIjRKzWRaq,Arms and Sleepers,Love Is Everywhere,https://i.scdn.co/image/08b74a4a1336ffe12d4f20c1557eeb7beac573dd,2018-06-05T22:15:42Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,I Never Wanted You,7M6dCG6b4wHuJttIoa0klT,Headphones,Headphones,https://i.scdn.co/image/ca2961f432f9f7bea71479b1684cd45545d7cccb,2018-06-05T22:16:26Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Whole Wide World,3fnwGzMvP1nhhickgRS8RQ,Big Tree,Big Tree,https://i.scdn.co/image/39018ecbccaaf5f0f15ed9b338528cc31d8c482a,2018-06-05T22:16:39Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Lost Stars,3SE4Wd2lnk8Y0U0UkHWNug,Faded Paper Figures,Relics,https://i.scdn.co/image/191fc2dafe0f18dcbe999374ecd1d7f84999145e,2018-06-05T22:16:57Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Dark Red,37y7iDayfwm3WXn5BiAoRk,Steve Lacy,Dark Red,https://i.scdn.co/image/86bdcf70225bff88668258977d0119bc7ddc2008,2018-06-05T22:17:07Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Nazis On the Northern Line,7mpZ72JnzbEZFRSVK8i9zA,L.A. Salami,The Prelude,https://i.scdn.co/image/871e0a256dda9e5b73cb6e9ab5daee1b0d5387b8,2018-06-05T22:17:21Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Sarah (Bonus Track),3NzLIbvq342cvzDlDH33RV,(Sandy) Alex G,Trick,https://i.scdn.co/image/f611fff6495001884aa5426c215cc0eff649b2da,2018-06-05T22:17:39Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,This Fall,3AwGnV8kQXpLuVo7sbHG7e,Big Tree,This New Year,https://i.scdn.co/image/c94339295306fe7d4be2b6900c4f251fcd04aefb,2018-06-05T22:59:26Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Dissolve Me,2Dv7PTwSoB17f3VFDIKw8m,alt-J,An Awesome Wave,https://i.scdn.co/image/e5e617df404d6982f114f5a5d0e3b991af7e1fac,2018-06-05T23:36:09Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Apollo Throwdown (Star Slinger Remix),1uC6v7az1icYGdhsmqr57M,The Go! Team,Apollo Throwdown (Remixes),https://i.scdn.co/image/4e6e20951c9982f113b57b54f41007d9598ad004,2018-06-05T23:39:25Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Chain Link Fence,4Vi33xcMvd73nJzH2muX1a,The Go! Team,SEMICIRCLE,https://i.scdn.co/image/e28ee5d01614983310f16f1f3746586affdf2f57,2018-06-05T23:40:39Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Stranger,1RkASGekurX1rRNucZYwI3,Paul Simon,Stranger,https://i.scdn.co/image/ea57b6f5325de3ac41870c4ee347a53e2a4aca4b,2018-06-05T23:44:00Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Stevie Knicks,3EuSjRC1jKGe6h3Nc9haWn,Girlyboi,Stevie Knicks,https://i.scdn.co/image/0e19cab1ff9aacd304118b36154c6581f3744e1c,2018-06-05T23:47:16Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Where Do We Go from Here (feat. Kool A.D.),4QbPrLWca2IT0X2eG1b82Q,Pool Cosby,Blind Gold,https://i.scdn.co/image/38f52392f0a1a4c411e21ca2f6da66e4d9321e0a,2018-06-13T00:05:17Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,When The War Ends,6onGPPlA3MuXZdWqE5YBcX,Portugal. The Man,American Ghetto,https://i.scdn.co/image/5e449ac0a98495b5a10d288e15d069f838de74a8,2018-06-13T01:03:21Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Show Me Your Hands,2EqEV5sJA5dtoLZFOrGuyg,Bond St. District,A Church on Vulcan,https://i.scdn.co/image/a9302b7765b76aae4c20f8bb8e36ef8cfeccc7a2,2018-06-16T00:36:53Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Clunky Heavy Raunchy Gritty,1H1fBVS38oaNGSyAdY2P24,Eclectic Method,Clunky Heavy Raunchy Gritty,https://i.scdn.co/image/76c9845ee03826487a0453085a1608b1aff0361a,2018-06-16T00:38:39Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Breathe,4txlcEq8XuZfJHdgCYffLK,"Sheep, Dog & Wolf",Egospect,https://i.scdn.co/image/eaff8d2018a360e39b6a48d6eb724bb8c121059b,2018-06-16T00:41:21Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,I Want Wind to Blow,1bAZV1EBTRi9t1cVg75i8t,The Microphones,"The Glow, Pt. 2",https://i.scdn.co/image/7c1676d448d9958e325aad3866166a6675bce346,2018-06-16T00:51:26Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Purple Mess,18MAV6Bjv5S06oz8hNMtWt,Johnny Polygon,The Nothing,https://i.scdn.co/image/109e8193b9ef87d4a2cc4525f9517160e9e1581c,2018-06-16T01:07:41Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,The Glow (feat. Kimbra),11tyPK6BsOHJAQtRDO74NV,Big Data,2.0,https://i.scdn.co/image/f18ef8aad261e52df6b56a6b92c0793f54f390c2,2018-06-28T18:30:42Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,DragonFly (feat. Coyle Girelli),49iNmEho4raSFPfEh1vSax,Blended Babies,6,https://i.scdn.co/image/4f2b9b97779c82e35f518d020a8a32c4c63736e8,2018-06-28T18:35:36Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Sore Spores,6emolBBovdwCOZAnjxEG6r,BOBBY,BOBBY,https://i.scdn.co/image/217824dcbfa0548147c9ac46ad6ec583eadfa574,2018-06-28T18:49:20Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Drivers,0KJAen5CpEWnk0721d5Q4P,Nick Leng,Drivers,https://i.scdn.co/image/e4482d86fb72712112b3a73f18c2ba883f9de807,2018-06-28T18:50:03Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Echo Chamber,2egla41qfBZCAE0fWUzKM3,That Handsome Devil,History Is a Suicide Note,https://i.scdn.co/image/3b21fc8c4b1c207089883aed307d63a771362c6c,2018-06-28T19:00:20Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Lavender Chunk,5igkLLTiaLm5MMUe7AZpYN,Scallops Hotel,Plain Speaking,https://i.scdn.co/image/c23e96cb4e64edc21755ae94f16c42568da1c1a4,2018-06-28T19:25:00Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,A Method (JAW GEMS book a bender at the scallops hotel),1BxfyLcmrySMwjhV3uJRQ6,Scallops Hotel,Sovereign Nose Of Your Arrogant Face,https://i.scdn.co/image/e253af2aab88d050774931091838bea02d2a8ab9,2018-06-28T19:29:13Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,The Warning,5RrWu7ddslbnrRImeW7LOs,Hot Chip,The Warning,https://i.scdn.co/image/8b95f685505066aaff8f87f37787e6d9e4f5e5cd,2018-06-28T19:40:58Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Midway,4RFQqoOFw0pdropkjrPnh3,Bad Bad Hats,Psychic Reader,https://i.scdn.co/image/85474eed2da5e74c4c8ea543c995d90a15eff468,2018-06-30T00:27:14Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Madeline,2bHiC5Bd7ZxB97U0ac7zG3,Yoni & Geti,Testarossa,https://i.scdn.co/image/baf9dedcdbc5686ee27775809075448480baaba6,2018-06-30T00:29:44Z
June '18,https://mosaic.scdn.co/640/1653e7c5bc577ffc93f382eac4844676d94055997177077c7101dc70913768b09f42ac73d6b968a1c8eafa550f5ce5bf54fa68a615bde6e0c18c13c4cb7b2be1a2019a42f0e9dbbb7b778970ce61714b,Folk-Metaphysics,1pXmvZA7hdVGtvaAKy9JGJ,Milo,things that happen at day // things that happen at night,https://i.scdn.co/image/bb8966e32092183ee1880a24b2036c80d7f90c80,2018-06-30T00:38:35Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,Marble Machine,3kBPnItITm3Od2IVhuJPxf,Wintergatan,Marble Machine,https://i.scdn.co/image/c525004710cacb7cb6b5c652000249d103820a84,2018-05-02T22:57:53Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,Sommarfågel - Bassnectar Remix,33m0aVQvsfvanuwG6rByrd,Wintergatan,Into the Sun,https://i.scdn.co/image/86eee01c32785fb1a51425e8c311f07446af331f,2018-05-02T23:01:17Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,If You Met Her,5azYPsLCPQXetrJJVIp544,Palehound,A Place I'll Always Go,https://i.scdn.co/image/b1d68d33c0357d3eab0ee134f150910cdfc18adb,2018-05-02T23:04:26Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,He Was a Good Friend,0LEegijpwlxZMjmRtFXPZt,Francis and the Lights,Striking,https://i.scdn.co/image/2b63db08f5f4261d411080910d227dfac5554d45,2018-05-02T23:05:56Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,You Stood Me Up,39hTX6ufRqD7YOgsrIxxLL,Benji Hughes,A Love Extreme,https://i.scdn.co/image/e72fa5bc2661e262afb1ccdbdfd1394dbfcf57be,2018-05-02T23:07:14Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,Everything Is Happening Today,0tHrNKbNzWJ2nXQOszImjQ,Flock of Dimes,"If You See Me, Say Yes",https://i.scdn.co/image/aa6612942c38caf0869ab36e84e24b12c4f2fd5e,2018-05-02T23:11:19Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,The Storm,5LmEkYrFigBxVRp9XJ8vSO,Wild Spells,The Storm,https://i.scdn.co/image/73b3f52403ef8d61092f1fc982d52206bbc58c6e,2018-05-02T23:12:38Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,They Move on Tracks of Never-Ending Light,3cIG78oBauowzEbkBwWADN,This Will Destroy You,S/T,https://i.scdn.co/image/1da58dce8130ba8054ab7d5b2acac39a38cf8c23,2018-05-03T00:01:17Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,Pale Lights (This Will Destroy You Remix),7nYuwtCCU607EBPSAC0b1w,This Patch of Sky,These Small Spaces,https://i.scdn.co/image/dd3b5461c9daabfafcc7d700c0fc89e5b168ca40,2018-05-03T00:14:16Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,I Get Overwhelmed,3c30F9x3reFdO9e8M9BoCh,Dark Rooms,Distraction Sickness,https://i.scdn.co/image/be12054b8ccb5ed04f33225306ab214de0758d4e,2018-05-03T00:37:54Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,Nightmare,2Z3ZqLsK5YxY756378DOEM,Artie Shaw,Ultimate Big Band Collection: Artie Shaw,https://i.scdn.co/image/dce73f98411fced33eedc5cccd1ecf2448aec448,2018-05-07T00:18:05Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,Good Arms vs Bad Arms,49sm72U5rx2JAj9nI7SxEx,Frightened Rabbit,The Midnight Organ Fight,https://i.scdn.co/image/26f52fbc64502e8b1177eaf3bbe4e14aa3291430,2018-05-12T01:29:18Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,This Is America,0b9oOr2ZgvyQu88wzixux9,Childish Gambino,This Is America,https://i.scdn.co/image/bda277aa41fad5507849e5d01540a920d1b41545,2018-05-12T01:29:31Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,Underwater,47RDzk3uT014BXqc4oevq5,Porches,Pool,https://i.scdn.co/image/995f0e9e0b9f882c6f88af0bef0d679e5a36a208,2018-05-14T23:31:39Z
May '18,https://mosaic.scdn.co/640/2b63db08f5f4261d411080910d227dfac5554d4586eee01c32785fb1a51425e8c311f07446af331fb1d68d33c0357d3eab0ee134f150910cdfc18adbc525004710cacb7cb6b5c652000249d103820a84,Weird Honey,4jGEOzd4KKiXmkks3YKvhl,Elvis Depressedly,Holo Pleasures / California Dreamin',https://i.scdn.co/image/3a08e50040c1d2342d9f0759b60c3d1f04df1cdd,2018-05-14T23:36:10Z
