danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,track_name,artist_name,album_name,album_img
0.473,0.691,C,-7.984,major,0.0248,0.0312,0.00404,0.147,0.421,82.118,2x24uEfWPzORC6r7FdjBFz,312280,3,C major,July '17,https://mosaic.scdn.co/640/3796c21ceca155d6f1d65a0e167324b6bd4c60755773fb091546ef44a81b0fef4f68675f1ff9135059a8d504a9fb035da3a0dcf3351ca31fa90ffb25b79e443ae5cfb4844679eb8184d5171ce4a95dce,Young Liars,TV On The Radio,Young Liars,https://i.scdn.co/image/b187c6e80c96db6b4bad12722ce39dae719cf189
0.211,0.637,G#,-7.817,major,0.0515,0.00304,0.00185,0.107,0.148,119.224,14R2hUgIr8eu1VogXoLqUk,241213,4,G# major,July '17,https://mosaic.scdn.co/640/3796c21ceca155d6f1d65a0e167324b6bd4c60755773fb091546ef44a81b0fef4f68675f1ff9135059a8d504a9fb035da3a0dcf3351ca31fa90ffb25b79e443ae5cfb4844679eb8184d5171ce4a95dce,Staring at the Sun,TV On The Radio,Young Liars,https://i.scdn.co/image/b187c6e80c96db6b4bad12722ce39dae719cf189
0.691,0.43,B,-8.501,major,0.0337,0.596,0.329,0.169,0.45,131.002,3DyCegGAvjdqw85ZE68zHJ,294920,4,B major,July '17,https://mosaic.scdn.co/640/3796c21ceca155d6f1d65a0e167324b6bd4c60755773fb091546ef44a81b0fef4f68675f1ff9135059a8d504a9fb035da3a0dcf3351ca31fa90ffb25b79e443ae5cfb4844679eb8184d5171ce4a95dce,Hug Of Thunder,Broken Social Scene,Hug Of Thunder,https://i.scdn.co/image/9b737f54b6aa54f5b3a017f1804f806d8f2669a7
0.603,0.944,B,-3.626,minor,0.347,0.0481,0,0.342,0.418,130.035,7nCONy10IHp7XD3oYZ0lcx,202853,4,B minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,I've Seen Footage,Death Grips,The Money Store,https://i.scdn.co/image/01e315f2de8084147498fccb5acc9b32038c4b24
0.472,0.789,D,-3.744,minor,0.0385,0.568,0.0516,0.0933,0.61,75.973,62jJ95roNt8ODKMN0fVGjd,194528,4,D minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Shapeshifter,Elephant,Shapeshifter,https://i.scdn.co/image/5b175071ca2536b1e91e209b77a2ea2bfa0330dd
0.564,0.426,G,-9.697,major,0.0391,0.541,0.00168,0.217,0.624,162.906,3Khizgd763J4s63Gcv6D9u,305280,4,G major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Barnacles,Ugly Casanova,Sharpen Your Teeth (Bonus Track Version),https://i.scdn.co/image/c061a8a48feb5399e2feb227f407253a751a120b
0.525,0.601,C,-9.787,major,0.0314,0.492,0.891,0.0962,0.193,93.963,2JnhmceE5dbpkRWRh5sy5C,178899,4,C major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Blankets,DWNTWN,Dwntwn,https://i.scdn.co/image/832c98973d53bf09b76e6a0956c335a89270815b
0.635,0.561,G#,-8.127,minor,0.0275,0.101,0.00201,0.112,0.574,84.985,5E4R0wskKJS9PQUw3l3Xoj,202773,4,G# minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,back again,flor,come out. you're hiding,https://i.scdn.co/image/868b420bdc8cc32babea3bd76e277c14f2f0bff9
0.562,0.748,D#,-5.852,major,0.0281,0.00989,0.00188,0.0793,0.46,142.057,5VXGST45fihtSA7FWCmEGf,247507,4,D# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,warm blood,flor,come out. you're hiding,https://i.scdn.co/image/868b420bdc8cc32babea3bd76e277c14f2f0bff9
0.684,0.621,C,-6.781,major,0.0517,0.276,0.068,0.116,0.595,89.006,21vtyMs7mkb0ji9llNXGm4,263613,4,C major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Game,Mating Ritual,Game,https://i.scdn.co/image/400720627d050cf7d90de5f77f889f6416e09c43
0.539,0.667,D,-6.68,major,0.0504,0.529,0.00388,0.13,0.204,138.025,2xCpNUblqNoqG4s6uRwnRc,300773,4,D major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Taste,Braids,Deep In the Iris,https://i.scdn.co/image/7bdfef6ed0559b78761bdb1b52afc9dfd8ddfde9
0.557,0.676,F#,-8.449,major,0.032,0.0104,0.0215,0.0724,0.0645,120.067,4gvAsCDZbtwnapqLATCV4u,223974,4,F# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Up & Beyond,Wildcat! Wildcat!,No Moon At All,https://i.scdn.co/image/9c4258e5a12015f85d61e4793cb31da1609b3b5f
0.487,0.647,G,-7.414,minor,0.0254,0.0829,0.0974,0.239,0.547,83.979,5WxNeKqYtAjNGY5jvuv7sl,236587,4,G minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,What We Had,Handsome Furs,Plague Park,https://i.scdn.co/image/bd01e895a8657dc01c81e396162feb9d1f218f02
0.393,0.577,A,-8.646,major,0.032,0.0677,0.627,0.134,0.155,92.066,0JKrP9LYYEmstpjRG1G8uY,372440,4,A major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Ciudad,St. Sleep,St. Sleep,https://i.scdn.co/image/055d359fd33458ba1762fa33f48bac9485188489
0.578,0.693,D,-5.523,major,0.0482,2.94e-5,0.0346,0.104,0.401,140.729,6X4mvCzZSim0NDJaBR8ZFz,243427,4,D major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Strictly Game,Harlem Shakes,Technicolor Health,https://i.scdn.co/image/35d72046e06c667c7d784e5319b7bdd4c9df2c6b
0.547,0.752,D#,-9.743,major,0.0394,0.689,0.335,0.162,0.365,99.032,1XALSFY5nrFQ9NaI2XNp9t,223764,4,D# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Jack and the Giant,A Love Like Pi,Jack and the Giant E.P.,https://i.scdn.co/image/54f9f4ab0369da92daa200c9159cc9b7cbb35101
0.554,0.727,A,-7.908,major,0.0425,0.573,0.781,0.193,0.769,90.027,32aYOuHE2oj9v5JdujsOJ2,260211,4,A major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Graffiti on a Tuesday Night,Neat Beats,Cosmic Surgery,https://i.scdn.co/image/42f1496a0833c71647dbfa323f563862d9cf1ed2
0.515,0.836,D,-6.546,major,0.0379,0.048,0.217,0.12,0.412,149.988,5Yo2lyHdP1T5jHndAhXCm3,318133,4,D major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Wooden Eyes,Oketo,Oketo,https://i.scdn.co/image/17ff1d18f2a3d7a7cfc02966f07cc3904a7647a1
0.674,0.667,D,-7.385,major,0.0358,0.206,0.0131,0.1,0.78,151.957,5iYoNasLiEiinDUAkyPjyY,347493,4,D major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Like a Child,Oketo,Oketo,https://i.scdn.co/image/17ff1d18f2a3d7a7cfc02966f07cc3904a7647a1
0.329,0.639,G#,-5.238,major,0.0327,0.0063,0.0247,0.194,0.121,126.011,1ImIU4tIqeG2m1IiHuEz4h,337154,4,G# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Marfa,Wildcat! Wildcat!,No Moon At All,https://i.scdn.co/image/9c4258e5a12015f85d61e4793cb31da1609b3b5f
0.442,0.606,A#,-8.416,minor,0.0349,0.14,0.777,0.373,0.275,79.965,0Z7pqqbx7iGxPN3daECtjg,249840,4,A# minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Passing Ships,Waterstrider,Nowhere Now (Bonus Tracks Version),https://i.scdn.co/image/6cd78f334fbb7ed7aca6db81fa40de8a80327092
0.76,0.701,D#,-6.393,major,0.042,0.232,0.00295,0.07,0.81,140.023,7ygO2E3yfwZVYbzaPdGzed,204467,4,D# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Guru,Coast Modern,Guru,https://i.scdn.co/image/196273d331a5944ffa8f271a338c0d0a0472d816
0.24,0.779,F,-8.636,major,0.0467,4.39e-5,0.78,0.166,0.21,98.055,6iVLAZrZMpIgU7Fc3obizE,247000,4,F major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Civilization,South of France,Civilization,https://i.scdn.co/image/94894cdef505890bf7bdbaa92856b3a82869bc51
0.394,0.891,A#,-3.949,major,0.0622,0.249,0.781,0.287,0.264,99.842,2V1PZ03NaqzDutnBFSB7c5,259200,4,A# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,The Midwest,South of France,Another Boring Sunrise,https://i.scdn.co/image/d44034b75ab27b00025ba41895e5129a96918e35
0.593,0.697,A,-6.712,minor,0.0299,0.548,0.933,0.0727,0.213,115.905,47Vz5tdhPYi0qmTCS5UkQb,213103,4,A minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Leave the Lights On,South of France,Another Boring Sunrise,https://i.scdn.co/image/d44034b75ab27b00025ba41895e5129a96918e35
0.685,0.846,A,-4.816,minor,0.0294,0.337,9.94e-5,0.144,0.92,83.942,2g4KPhbi3sb1O2JulSqaek,178947,4,A minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Work All Day,Portugal. The Man,The Satanic Satanist,https://i.scdn.co/image/75efbdb17eb94a9a42c436054e065dc1e46ed681
0.488,0.805,G,-2.535,minor,0.0522,0.117,2.27e-4,0.172,0.444,100.028,6UL2p4Uutwc5fh0iVEpbCn,225146,4,G minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,"Noise Pollution (feat. Mary Elizabeth Winstead & Zoe Manville) - Version A, Vocal Up Mix 1.3",Portugal. The Man,"Noise Pollution (feat. Mary Elizabeth Winstead & Zoe Manville) [Version A, Vocal Up Mix 1.3]",https://i.scdn.co/image/ee76f7800ab9da7ccb5325d373734e4f4e964037
0.709,0.669,B,-8.422,minor,0.0409,0.0216,0.0125,0.146,0.106,105.004,6vjWim6xU6tPjA42GxSp1U,343800,4,B minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Something About You - ODESZA Remix,Hayden James,Something About You (The Remixes),https://i.scdn.co/image/5c25c1613e81dfd0558ca31100ca3d6386ab3971
0.575,0.539,G,-12.542,major,0.0304,0.95,0.759,0.103,0.349,103.984,2zLCmEVHGxh2Sf2eIKLJNa,227547,4,G major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,St. Clarity,The Paper Kites,States,https://i.scdn.co/image/56d48743ad8083d0e486ba02a4eb66f31f098305
0.731,0.58,A#,-7.328,minor,0.0399,0.223,0,0.129,0.319,119.997,2IO7yf562c1zLzpanal1DT,199593,4,A# minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Gasoline,Halsey,BADLANDS (Deluxe),https://i.scdn.co/image/2b5650c63fdcb3f867dd8d68d49d3cbe02ef491a
0.291,0.399,G,-14.896,major,0.0288,0.339,0.858,0.0971,0.0384,108.447,0Ro81ejkX45XgOKVg4G3z5,334027,4,G major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,The Long Spring,Explosions In The Sky,Thank You,https://i.scdn.co/image/f9332ce9ec397b614cc2c0a46ce77405e75e2775
0.489,0.437,F#,-13.791,minor,0.0692,0.957,0.93,0.246,0.671,106.13,7KDisq4SdWv9b8HMW885cC,158133,4,F# minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Cut Up Piano & Xylophone,Fridge,Happiness,https://i.scdn.co/image/b6114ac629a92a80c4b792bb2f368af79749365c
0.675,0.237,C,-16.017,major,0.0833,0.569,0.826,0.0608,0.128,185.132,5actyJYo4xmSjxoKfVwFjX,247147,4,C major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Harmonics,Fridge,Happiness,https://i.scdn.co/image/b6114ac629a92a80c4b792bb2f368af79749365c
0.368,0.554,D,-8.808,major,0.0375,0.0717,0.385,0.173,0.177,87.579,1PzyFZCtPb4raYnNsBNbmw,560587,4,D major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Five Four Child Voice,Fridge,Happiness,https://i.scdn.co/image/b6114ac629a92a80c4b792bb2f368af79749365c
0.517,0.604,G#,-8.307,major,0.0357,0.718,0.0321,0.095,0.388,147.994,5K9gDRrPAQLMAuts77OQ7u,223877,4,G# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Magpie,Khushi,Magpie,https://i.scdn.co/image/67b58ea83720fe4a136f3950bf13a51653becf44
0.267,0.423,G,-10.643,major,0.0315,0.69,0.77,0.107,0.102,79.429,2nsE7ASwTGtkv5gMiy8goU,355846,4,G major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Nobody Loves Me Like You,Low Roar,0,https://i.scdn.co/image/922c63c7e69c3c4657bfb97cc51565fae8938066
0.592,0.76,C#,-9.265,major,0.0352,0.0621,0.445,0.632,0.574,130,6h6SfLw0b4KZnbEzkYt0Cs,178773,4,C# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Autumn,Bear In Heaven,Time Is Over One Day Old,https://i.scdn.co/image/a8434d93a81c746caec83e9d6b8ce6dd7d672360
0.607,0.685,D#,-5.515,minor,0.0327,0.0241,1.99e-4,0.126,0.514,118.298,1Az3bddF2wGOWUmN3rSVh8,310733,4,D# minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Into The Mirror,Minus the Bear,Omni,https://i.scdn.co/image/a80330d980e6fdcc545c3a35d46c301499f2ebe9
0.416,0.451,D,-10.316,minor,0.0639,0.747,0,0.11,0.535,205.95,0SRGzAkRLf6YLE8NC8IRx0,164760,4,D minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Bridge Burn,Little Comets,Life Is Elsewhere,https://i.scdn.co/image/bc155be1198e0531ae85559f6a1fc847cd28c49d
0.527,0.563,E,-7.306,minor,0.0623,0.0503,1.03e-4,0.124,0.506,111.51,2j2Xxlkq04cnlSTD2jScqs,478733,4,E minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Jimme's Song,Emanuel and the Fear,Emanuel and the Fear - EP,https://i.scdn.co/image/256a620e60db0abf8cc44c39585aca7a1436e683
0.72,0.756,B,-7.942,major,0.0337,0.0377,0.884,0.108,0.518,107.969,4Piz3X660g9bu8fymDOy9h,277627,4,B major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Summer Spliffs,Broke For Free,Petal,https://i.scdn.co/image/11c86763b5992ef5d11755a698c34a5e85d71ba8
0.404,0.49,A,-7.573,major,0.0406,0.0363,0.00129,0.0638,0.149,156.098,4wjbIDkARGOF5zQygJdqMF,224123,4,A major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,For the Team,Prelow,Why Does Everything Happen So Much EP,https://i.scdn.co/image/ff919ef7992c1651608197f371a902869f166525
0.781,0.662,F#,-8.301,minor,0.0279,0.233,0.0137,0.214,0.663,106.982,2GXIN2ZOwvPBvAQHKwkhhO,208938,4,F# minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,No Worries,Pogo,Kindred Shadow,https://i.scdn.co/image/04b407ef78211c0eecb19332ec93face532d6dbb
0.906,0.574,B,-11.69,major,0.0726,0.567,0.897,0.101,0.893,109.945,6Te7aHbahkhII5YhcNG0vq,161752,4,B major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Final Drive,Pogo,Weightless,https://i.scdn.co/image/868668e90858ea60a9a3928a454eb934b8fc926f
0.69,0.674,C,-6.932,minor,0.0799,0.564,0.0834,0.0544,0.651,156.995,1N2VBZEfkoLEW10iSYgXhl,240374,4,C minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,I,Foreign Fields,Take Cover,https://i.scdn.co/image/f3b641f78b23476448840f2caeb20d186e17dafb
0.644,0.473,E,-6.986,major,0.029,0.641,0.771,0.129,0.288,107.995,7HrdrDCJWFRpU5eqgTJyHB,218333,4,E major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Friends,Brijs,Friends,https://i.scdn.co/image/7e429eb0153bd9478c11eb6f2b24d4cac94a7ef7
0.519,0.646,F#,-7.309,minor,0.0359,0.117,4.3e-5,0.162,0.73,132.058,1ReBFnRG82cgGs41ChSKbn,225750,4,F# minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Morphine,The Ninjas,Morphine,https://i.scdn.co/image/bff45e76235f3e9c5c2b099373341a46ff0a89ad
0.722,0.586,A#,-5.669,major,0.151,0.0764,3.14e-5,0.106,0.317,102.017,56FyrKlTk7wLdzG36iOft7,247760,4,A# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Long Night - Dim Sum Remix,Guster,Long Night (Dim Sum Remix),https://i.scdn.co/image/e3663c53cf2c507c4ffb5d16783dc475e11e8d48
0.543,0.907,F#,-6.698,minor,0.0427,0.36,0.622,0.0689,0.616,80.5,1bqrRn1pJWowNLA5N9L6uW,262213,1,F# minor,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Meet Me in the Woods,Lord Huron,Strange Trails,https://i.scdn.co/image/2139fe633e640d34928387ba58baa85fc97c3524
0.537,0.713,G,-6.25,major,0.0272,0.227,0.65,0.1,0.367,93.198,0oXwUeFAE6IR2lYhaTpxRT,189651,4,G major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Drag,Day Wave,Drag,https://i.scdn.co/image/d8261ad6ffeaf1d978a7d449a54ead8026cbf848
0.637,0.52,C#,-11.009,major,0.0341,0.273,0.131,0.104,0.277,113.943,2DDK72WwY5ab5jWGWseVNv,329108,4,C# major,June '17,https://mosaic.scdn.co/640/01e315f2de8084147498fccb5acc9b32038c4b245b175071ca2536b1e91e209b77a2ea2bfa0330dd832c98973d53bf09b76e6a0956c335a89270815bc061a8a48feb5399e2feb227f407253a751a120b,Ready 2 Wear,Geographer,Ready 2 Wear,https://i.scdn.co/image/9c3973e165ae4b6f71b4c4bfbdea8a707028dd8e
0.587,0.882,F,-4.992,minor,0.0292,5.3e-4,0.0606,0.253,0.93,113.381,2B4bCNOrtFtiIYbTFYlaje,224520,4,F minor,May '17,https://mosaic.scdn.co/640/00e62d09b3888be8afa0cb73107158c6e2cabcee284a085b42dae97e00d3a43594cf7b19a2516e253d8e853c97af9d3c06c59549876f5f8d4b926aa67310e13f7b183927db56b6e49af210e35fef1bf7,Jazzhole,Free The Robots,Free the Robots EP,https://i.scdn.co/image/411ae8857a585ee7f128a8f6e9c473171372df12
0.53,0.741,G,-11.017,minor,0.0307,0.577,0.813,0.0886,0.249,149.995,32Lx4KwKik3pk8u5r4QLK0,360723,4,G minor,May '17,https://mosaic.scdn.co/640/00e62d09b3888be8afa0cb73107158c6e2cabcee284a085b42dae97e00d3a43594cf7b19a2516e253d8e853c97af9d3c06c59549876f5f8d4b926aa67310e13f7b183927db56b6e49af210e35fef1bf7,Hold Sway,Daedelus,Labyrinths,https://i.scdn.co/image/082b7d76d9d0c5774424943e2468c31bb0ceda68
0.474,0.837,F,-6.503,major,0.0514,0.127,0.0197,0.169,0.241,165.844,64n686YmrOhzt2CefqJ4zO,271822,4,F major,May '17,https://mosaic.scdn.co/640/00e62d09b3888be8afa0cb73107158c6e2cabcee284a085b42dae97e00d3a43594cf7b19a2516e253d8e853c97af9d3c06c59549876f5f8d4b926aa67310e13f7b183927db56b6e49af210e35fef1bf7,Nissim,The Gaslamp Killer,Breakthrough,https://i.scdn.co/image/ec69605899647274c6d11aca70bd6e48c1e10c25
